Date,Time,Rainfall (inches),Temperature (F)
12/26/2022,5:45:00 PM,0,46.4
12/26/2022,6:00:00 PM,0,46.1
12/26/2022,6:15:00 PM,0,45.9
12/26/2022,6:30:00 PM,0.01,45.5
12/26/2022,6:45:00 PM,0,45.4
12/26/2022,7:00:00 PM,0,45
12/26/2022,7:15:00 PM,0,44.9
12/26/2022,7:30:00 PM,0,44.7
12/26/2022,7:45:00 PM,0,44.5
12/26/2022,8:00:00 PM,0.01,44.3
12/26/2022,8:15:00 PM,0.01,43.8
12/26/2022,8:30:00 PM,0.03,43.7
12/26/2022,8:45:00 PM,0.03,43.8
12/26/2022,9:00:00 PM,0.05,43
12/26/2022,9:15:00 PM,0.04,43.2
12/26/2022,9:30:00 PM,0.02,43
12/26/2022,9:45:00 PM,0.01,43.3
12/26/2022,10:00:00 PM,0,43.2
12/26/2022,10:15:00 PM,0.01,43.1
12/26/2022,10:30:00 PM,0,43.3
12/26/2022,10:45:00 PM,0.01,43.5
12/26/2022,11:00:00 PM,0,43.7
12/26/2022,11:15:00 PM,0,43.7
12/26/2022,11:30:00 PM,0,44
12/26/2022,11:45:00 PM,0.02,43.9
12/27/2022,12:00:00 AM,0.02,44.6
12/27/2022,12:15:00 AM,0.01,45.8
12/27/2022,12:30:00 AM,0,46
12/27/2022,12:45:00 AM,0,46.2
12/27/2022,1:00:00 AM,0.01,47.2
12/27/2022,1:15:00 AM,0,48
12/27/2022,1:30:00 AM,0,49
12/27/2022,1:45:00 AM,0.01,50.2
12/27/2022,2:00:00 AM,0,50.3
12/27/2022,2:15:00 AM,0,51.5
12/27/2022,2:30:00 AM,0,51.9
12/27/2022,2:45:00 AM,0,52.1
12/27/2022,3:00:00 AM,0,53.6
12/27/2022,3:15:00 AM,0,52.9
12/27/2022,3:30:00 AM,0,53
12/27/2022,3:45:00 AM,0,55.1
12/27/2022,4:00:00 AM,0,54.1
12/27/2022,4:15:00 AM,0,53.6
12/27/2022,4:30:00 AM,0,53.5
12/27/2022,4:45:00 AM,0,53
12/27/2022,5:00:00 AM,0,51.7
12/27/2022,5:15:00 AM,0,51.1
12/27/2022,5:30:00 AM,0,51.7
12/27/2022,5:45:00 AM,0,51.3
12/27/2022,6:00:00 AM,0,51.4
12/27/2022,6:15:00 AM,0,51.4
12/27/2022,6:30:00 AM,0,51.1
12/27/2022,6:45:00 AM,0,49.8
12/27/2022,7:00:00 AM,0.03,46.7
12/27/2022,7:15:00 AM,0.02,46
12/27/2022,7:30:00 AM,0.05,46.8
12/27/2022,7:45:00 AM,0.01,48.5
12/27/2022,8:00:00 AM,0.04,48.6
12/27/2022,8:15:00 AM,0.04,48.8
12/27/2022,8:30:00 AM,0.03,49
12/27/2022,8:45:00 AM,0.01,48.3
12/27/2022,9:00:00 AM,0.02,48.2
12/27/2022,9:15:00 AM,0.02,48.3
12/27/2022,9:30:00 AM,0.02,48.2
12/27/2022,9:45:00 AM,0.03,48.4
12/27/2022,10:00:00 AM,0.02,48.2
12/27/2022,10:15:00 AM,0.01,48.3
12/27/2022,10:30:00 AM,0.02,48.2
12/27/2022,10:45:00 AM,0,48.5
12/27/2022,11:00:00 AM,0,48.5
12/27/2022,11:15:00 AM,0.01,48.6
12/27/2022,11:30:00 AM,0,48.5
12/27/2022,11:45:00 AM,0,48.8
12/27/2022,12:00:00 PM,0,48.8
12/27/2022,12:15:00 PM,0,49.1
12/27/2022,12:30:00 PM,0,49.4
12/27/2022,12:45:00 PM,0,49.2
12/27/2022,1:00:00 PM,0,49.4
12/27/2022,1:15:00 PM,0,49.5
12/27/2022,1:30:00 PM,0,49.5
12/27/2022,1:45:00 PM,0,49.5
12/27/2022,2:00:00 PM,0,49.5
12/27/2022,2:15:00 PM,0,49
12/27/2022,2:30:00 PM,0.01,48.5
12/27/2022,2:45:00 PM,0,48.5
12/27/2022,3:00:00 PM,0,48.7
12/27/2022,3:15:00 PM,0,49.2
12/27/2022,3:30:00 PM,0,49
12/27/2022,3:45:00 PM,0,48.9
12/27/2022,4:00:00 PM,0,48.5
12/27/2022,4:15:00 PM,0,48.8
12/27/2022,4:30:00 PM,0,47.8
12/27/2022,4:45:00 PM,0,47.3
12/27/2022,5:00:00 PM,0,47.9
12/27/2022,5:15:00 PM,0.01,47
12/27/2022,5:30:00 PM,0,46.6
12/27/2022,5:45:00 PM,0.01,45.7
12/27/2022,6:00:00 PM,0.01,45.7
12/27/2022,6:15:00 PM,0,45.6
12/27/2022,6:30:00 PM,0.01,45.5
12/27/2022,6:45:00 PM,0.01,45.4
12/27/2022,7:00:00 PM,0.01,45.3
12/27/2022,7:15:00 PM,0,45.2
12/27/2022,7:30:00 PM,0.01,45.2
12/27/2022,7:45:00 PM,0.01,44.9
12/27/2022,8:00:00 PM,0,44.8
12/27/2022,8:15:00 PM,0.01,44.5
12/27/2022,8:30:00 PM,0.02,44.2
12/27/2022,8:45:00 PM,0.03,44
12/27/2022,9:00:00 PM,0.02,43.9
12/27/2022,9:15:00 PM,0.04,43.8
12/27/2022,9:30:00 PM,0.03,43.4
12/27/2022,9:45:00 PM,0.03,43.5
12/27/2022,10:00:00 PM,0.03,43.7
12/27/2022,10:15:00 PM,0.02,43.6
12/27/2022,10:30:00 PM,0.03,43.8
12/27/2022,10:45:00 PM,0.02,43.7
12/27/2022,11:00:00 PM,0.02,43.6
12/27/2022,11:15:00 PM,0.01,43.6
12/27/2022,11:30:00 PM,0.03,43.4
12/27/2022,11:45:00 PM,0.01,43.4
12/28/2022,12:00:00 AM,0.02,43.4
12/28/2022,12:15:00 AM,0.01,43.2
12/28/2022,12:30:00 AM,0.01,43.1
12/28/2022,12:45:00 AM,0.01,43.1
12/28/2022,1:00:00 AM,0,42.9
12/28/2022,1:15:00 AM,0,42.8
12/28/2022,1:30:00 AM,0,42.9
12/28/2022,1:45:00 AM,0,42.9
12/28/2022,2:00:00 AM,0,42.9
12/28/2022,2:15:00 AM,0,43.1
12/28/2022,2:30:00 AM,0,43.1
12/28/2022,2:45:00 AM,0,43.3
12/28/2022,3:00:00 AM,0,43.3
12/28/2022,3:15:00 AM,0,43.2
12/28/2022,3:30:00 AM,0,43.1
12/28/2022,3:45:00 AM,0,42.8
12/28/2022,4:00:00 AM,0,42.8
12/28/2022,4:15:00 AM,0,42.9
12/28/2022,4:30:00 AM,0,42.8
12/28/2022,4:45:00 AM,0,42.8
12/28/2022,5:00:00 AM,0,42.7
12/28/2022,5:15:00 AM,0,43.3
12/28/2022,5:30:00 AM,0,43
12/28/2022,5:45:00 AM,0,43.7
12/28/2022,6:00:00 AM,0,43.7
12/28/2022,6:15:00 AM,0,43.4
12/28/2022,6:30:00 AM,0,43.7
12/28/2022,6:45:00 AM,0,43.8
12/28/2022,7:00:00 AM,0,43.8
12/28/2022,7:15:00 AM,0,43.6
12/28/2022,7:30:00 AM,0,43.5
12/28/2022,7:45:00 AM,0,43.5
12/28/2022,8:00:00 AM,0,43.5
12/28/2022,8:15:00 AM,0,43.6
12/28/2022,8:30:00 AM,0,43.3
12/28/2022,8:45:00 AM,0,43.2
12/28/2022,9:00:00 AM,0,43.8
12/28/2022,9:15:00 AM,0,43.9
12/28/2022,9:30:00 AM,0,44.1
12/28/2022,9:45:00 AM,0,44.4
12/28/2022,10:00:00 AM,0,44.4
12/28/2022,10:15:00 AM,0,44.5
12/28/2022,10:30:00 AM,0,44.6
12/28/2022,10:45:00 AM,0,44.8
12/28/2022,11:00:00 AM,0,45.1
12/28/2022,11:15:00 AM,0,45.5
12/28/2022,11:30:00 AM,0,45.2
12/28/2022,11:45:00 AM,0,45.6
12/28/2022,12:00:00 PM,0,46.4
12/28/2022,12:15:00 PM,0,47.1
12/28/2022,12:30:00 PM,0,46.8
12/28/2022,12:45:00 PM,0,47.4
12/28/2022,1:00:00 PM,0,47.3
12/28/2022,1:15:00 PM,0,48.7
12/28/2022,1:30:00 PM,0,48.1
12/28/2022,1:45:00 PM,0,46.9
12/28/2022,2:00:00 PM,0,45.7
12/28/2022,2:15:00 PM,0,46.7
12/28/2022,2:30:00 PM,0,44.6
12/28/2022,2:45:00 PM,0,44.4
12/28/2022,3:00:00 PM,0,43.8
12/28/2022,3:15:00 PM,0,43.2
12/28/2022,3:30:00 PM,0,43.2
12/28/2022,3:45:00 PM,0,42.4
12/28/2022,4:00:00 PM,0,42.3
12/28/2022,4:15:00 PM,0,42.3
12/28/2022,4:30:00 PM,0,41.9
12/28/2022,4:45:00 PM,0,40.6
12/28/2022,5:00:00 PM,0,39.1
12/28/2022,5:15:00 PM,0,38.2
12/28/2022,5:30:00 PM,0,38.3
12/28/2022,5:45:00 PM,0,38.8
12/28/2022,6:00:00 PM,0,39.2
12/28/2022,6:15:00 PM,0,39.3
12/28/2022,6:30:00 PM,0,39.3
12/28/2022,6:45:00 PM,0,40
12/28/2022,7:00:00 PM,0,40.4
12/28/2022,7:15:00 PM,0,40.5
12/28/2022,7:30:00 PM,0,40.2
12/28/2022,7:45:00 PM,0,39.7
12/28/2022,8:00:00 PM,0,38.8
12/28/2022,8:15:00 PM,0,38.3
12/28/2022,8:30:00 PM,0,38.1
12/28/2022,8:45:00 PM,0,38
12/28/2022,9:00:00 PM,0,37.7
12/28/2022,9:15:00 PM,0,37.6
12/28/2022,9:30:00 PM,0,37.2
12/28/2022,9:45:00 PM,0,37.3
12/28/2022,10:00:00 PM,0,37.7
12/28/2022,10:15:00 PM,0,38
12/28/2022,10:30:00 PM,0,38.6
12/28/2022,10:45:00 PM,0,38.2
12/28/2022,11:00:00 PM,0,38
12/28/2022,11:15:00 PM,0,38.3
12/28/2022,11:30:00 PM,0,38.1
12/28/2022,11:45:00 PM,0,37.3
12/29/2022,12:00:00 AM,0,37.4
12/29/2022,12:15:00 AM,0,36.7
12/29/2022,12:30:00 AM,0,36.1
12/29/2022,12:45:00 AM,0,35.8
12/29/2022,1:00:00 AM,0,35.6
12/29/2022,1:15:00 AM,0,35.5
12/29/2022,1:30:00 AM,0,35.9
12/29/2022,1:45:00 AM,0,36.2
12/29/2022,2:00:00 AM,0,36.3
12/29/2022,2:15:00 AM,0,36.4
12/29/2022,2:30:00 AM,0,36.8
12/29/2022,2:45:00 AM,0,36.9
12/29/2022,3:00:00 AM,0,36.8
12/29/2022,3:15:00 AM,0,36.8
12/29/2022,3:30:00 AM,0,36.8
12/29/2022,3:45:00 AM,0,36.9
12/29/2022,4:00:00 AM,0,37.3
12/29/2022,4:15:00 AM,0,37.3
12/29/2022,4:30:00 AM,0,36.6
12/29/2022,4:45:00 AM,0,36.6
12/29/2022,5:00:00 AM,0,36.7
12/29/2022,5:15:00 AM,0,36.9
12/29/2022,5:30:00 AM,0,36.8
12/29/2022,5:45:00 AM,0,36.7
12/29/2022,6:00:00 AM,0,36.9
12/29/2022,6:15:00 AM,0,37.4
12/29/2022,6:30:00 AM,0,37.6
12/29/2022,6:45:00 AM,0,37.9
12/29/2022,7:00:00 AM,0,38.1
12/29/2022,7:15:00 AM,0,38.2
12/29/2022,7:30:00 AM,0,38.3
12/29/2022,7:45:00 AM,0,38.1
12/29/2022,8:00:00 AM,0,37.8
12/29/2022,8:15:00 AM,0,38
12/29/2022,8:30:00 AM,0,37.9
12/29/2022,8:45:00 AM,0,38
12/29/2022,9:00:00 AM,0,38
12/29/2022,9:15:00 AM,0,38.2
12/29/2022,9:30:00 AM,0,38.3
12/29/2022,9:45:00 AM,0,38.7
12/29/2022,10:00:00 AM,0,39.4
12/29/2022,10:15:00 AM,0,40.6
12/29/2022,10:30:00 AM,0,41.9
12/29/2022,10:45:00 AM,0,41.8
12/29/2022,11:00:00 AM,0,41.1
12/29/2022,11:15:00 AM,0,41.1
12/29/2022,11:30:00 AM,0,42.2
12/29/2022,11:45:00 AM,0,43.3
12/29/2022,12:00:00 PM,0,42.9
12/29/2022,12:15:00 PM,0,43.1
12/29/2022,12:30:00 PM,0,42.5
12/29/2022,12:45:00 PM,0,42.4
12/29/2022,1:00:00 PM,0,43.1
12/29/2022,1:15:00 PM,0,43
12/29/2022,1:30:00 PM,0,43
12/29/2022,1:45:00 PM,0,42.8
12/29/2022,2:00:00 PM,0,42.5
12/29/2022,2:15:00 PM,0,42
12/29/2022,2:30:00 PM,0.01,41.5
12/29/2022,2:45:00 PM,0,41.3
12/29/2022,3:00:00 PM,0,41.7
12/29/2022,3:15:00 PM,0,41.3
12/29/2022,3:30:00 PM,0,41.2
12/29/2022,3:45:00 PM,0,41.5
12/29/2022,4:00:00 PM,0,41.3
12/29/2022,4:15:00 PM,0,41
12/29/2022,4:30:00 PM,0,41
12/29/2022,4:45:00 PM,0,41.1
12/29/2022,5:00:00 PM,0,41
12/29/2022,5:15:00 PM,0,41.9
12/29/2022,5:30:00 PM,0,41.6
12/29/2022,5:45:00 PM,0,40.9
12/29/2022,6:00:00 PM,0,40.7
12/29/2022,6:15:00 PM,0,40.9
12/29/2022,6:30:00 PM,0,40.9
12/29/2022,6:45:00 PM,0,41.2
12/29/2022,7:00:00 PM,0,41.1
12/29/2022,7:15:00 PM,0,41.1
12/29/2022,7:30:00 PM,0,41.3
12/29/2022,7:45:00 PM,0,41
12/29/2022,8:00:00 PM,0,41.2
12/29/2022,8:15:00 PM,0,41.6
12/29/2022,8:30:00 PM,0,41.9
12/29/2022,8:45:00 PM,0,42
12/29/2022,9:00:00 PM,0,41.9
12/29/2022,9:15:00 PM,0,42
12/29/2022,9:30:00 PM,0,41.8
12/29/2022,9:45:00 PM,0,41.9
12/29/2022,10:00:00 PM,0,41.8
12/29/2022,10:15:00 PM,0,41.5
12/29/2022,10:30:00 PM,0,41.4
12/29/2022,10:45:00 PM,0,40.9
12/29/2022,11:00:00 PM,0,40.7
12/29/2022,11:15:00 PM,0,41.1
12/29/2022,11:30:00 PM,0,41
12/29/2022,11:45:00 PM,0,41.1
12/30/2022,12:00:00 AM,0,40.9
12/30/2022,12:15:00 AM,0,40.6
12/30/2022,12:30:00 AM,0.01,40.7
12/30/2022,12:45:00 AM,0,41
12/30/2022,1:00:00 AM,0.01,40.9
12/30/2022,1:15:00 AM,0,40.6
12/30/2022,1:30:00 AM,0.02,40.7
12/30/2022,1:45:00 AM,0.01,40.5
12/30/2022,2:00:00 AM,0.02,40.6
12/30/2022,2:15:00 AM,0.01,40.7
12/30/2022,2:30:00 AM,0.01,40.2
12/30/2022,2:45:00 AM,0,40
12/30/2022,3:00:00 AM,0.01,40.1
12/30/2022,3:15:00 AM,0.01,40.2
12/30/2022,3:30:00 AM,0.01,40.4
12/30/2022,3:45:00 AM,0,40.4
12/30/2022,4:00:00 AM,0.01,40.5
12/30/2022,4:15:00 AM,0,40.6
12/30/2022,4:30:00 AM,0,41.2
12/30/2022,4:45:00 AM,0,41.6
12/30/2022,5:00:00 AM,0,41.8
12/30/2022,5:15:00 AM,0,42.2
12/30/2022,5:30:00 AM,0,41.7
12/30/2022,5:45:00 AM,0,41.7
12/30/2022,6:00:00 AM,0,41.8
12/30/2022,6:15:00 AM,0,42.1
12/30/2022,6:30:00 AM,0,42.5
12/30/2022,6:45:00 AM,0,43.8
12/30/2022,7:00:00 AM,0,43.5
12/30/2022,7:15:00 AM,0,42.8
12/30/2022,7:30:00 AM,0,44.2
12/30/2022,7:45:00 AM,0,44.4
12/30/2022,8:00:00 AM,0,44.8
12/30/2022,8:15:00 AM,0,44.3
12/30/2022,8:30:00 AM,0,43.5
12/30/2022,8:45:00 AM,0,45
12/30/2022,9:00:00 AM,0,45.4
12/30/2022,9:15:00 AM,0,46.4
12/30/2022,9:30:00 AM,0.01,47.1
12/30/2022,9:45:00 AM,0,47.4
12/30/2022,10:00:00 AM,0,47.2
12/30/2022,10:15:00 AM,0,48.1
12/30/2022,10:30:00 AM,0,47.3
12/30/2022,10:45:00 AM,0,46.9
12/30/2022,11:00:00 AM,0,48.4
12/30/2022,11:15:00 AM,0,48.8
12/30/2022,11:30:00 AM,0,48.2
12/30/2022,11:45:00 AM,0,49.5
12/30/2022,12:00:00 PM,0,49.4
12/30/2022,12:15:00 PM,0,49.2
12/30/2022,12:30:00 PM,0,49.9
12/30/2022,12:45:00 PM,0,49.8
12/30/2022,1:00:00 PM,0,50.7
12/30/2022,1:15:00 PM,0,50.6
12/30/2022,1:30:00 PM,0,50
12/30/2022,1:45:00 PM,0,48.8
12/30/2022,2:00:00 PM,0,48.4
12/30/2022,2:15:00 PM,0,48.4
12/30/2022,2:30:00 PM,0,48
12/30/2022,2:45:00 PM,0,48.6
12/30/2022,3:00:00 PM,0,48.2
12/30/2022,3:15:00 PM,0,48.6
12/30/2022,3:30:00 PM,0,48.2
12/30/2022,3:45:00 PM,0,48.1
12/30/2022,4:00:00 PM,0,47.6
12/30/2022,4:15:00 PM,0,47.2
12/30/2022,4:30:00 PM,0,46.8
12/30/2022,4:45:00 PM,0,46.7
12/30/2022,5:00:00 PM,0.01,46.1
12/30/2022,5:15:00 PM,0,46.4
12/30/2022,5:30:00 PM,0,46.2
12/30/2022,5:45:00 PM,0,46.1
12/30/2022,6:00:00 PM,0,46.2
12/30/2022,6:15:00 PM,0,46.3
12/30/2022,6:30:00 PM,0,45.7
12/30/2022,6:45:00 PM,0,45.7
12/30/2022,7:00:00 PM,0,47.4
12/30/2022,7:15:00 PM,0,46.9
12/30/2022,7:30:00 PM,0,45.9
12/30/2022,7:45:00 PM,0,44.7
12/30/2022,8:00:00 PM,0,44.1
12/30/2022,8:15:00 PM,0,43.8
12/30/2022,8:30:00 PM,0,44.3
12/30/2022,8:45:00 PM,0,43.6
12/30/2022,9:00:00 PM,0,43.4
12/30/2022,9:15:00 PM,0,43.4
12/30/2022,9:30:00 PM,0,44.2
12/30/2022,9:45:00 PM,0,44.4
12/30/2022,10:00:00 PM,0,44.6
12/30/2022,10:15:00 PM,0,44.5
12/30/2022,10:30:00 PM,0.01,45.1
12/30/2022,10:45:00 PM,0,45.7
12/30/2022,11:00:00 PM,0,45.4
12/30/2022,11:15:00 PM,0,45.4
12/30/2022,11:30:00 PM,0.01,44.9
12/30/2022,11:45:00 PM,0,44.3
12/31/2022,12:00:00 AM,0.01,44.2
12/31/2022,12:15:00 AM,0.01,44.5
12/31/2022,12:30:00 AM,0,44.8
12/31/2022,12:45:00 AM,0.03,44.8
12/31/2022,1:00:00 AM,0.01,44.2
12/31/2022,1:15:00 AM,0,44.2
12/31/2022,1:30:00 AM,0.02,44.2
12/31/2022,1:45:00 AM,0.02,44.2
12/31/2022,2:00:00 AM,0.03,44.3
12/31/2022,2:15:00 AM,0.04,44.1
12/31/2022,2:30:00 AM,0.03,43.8
12/31/2022,2:45:00 AM,0.02,44.1
12/31/2022,3:00:00 AM,0.02,43.9
12/31/2022,3:15:00 AM,0.03,44.1
12/31/2022,3:30:00 AM,0,44.1
12/31/2022,3:45:00 AM,0,43.9
12/31/2022,4:00:00 AM,0,43.9
12/31/2022,4:15:00 AM,0,43.7
12/31/2022,4:30:00 AM,0,43.5
12/31/2022,4:45:00 AM,0,43.3
12/31/2022,5:00:00 AM,0,43.3
12/31/2022,5:15:00 AM,0,43.4
12/31/2022,5:30:00 AM,0,43.5
12/31/2022,5:45:00 AM,0.01,43.7
12/31/2022,6:00:00 AM,0,44
12/31/2022,6:15:00 AM,0,44
12/31/2022,6:30:00 AM,0,44
12/31/2022,6:45:00 AM,0.01,43.9
12/31/2022,7:00:00 AM,0.01,43.7
12/31/2022,7:15:00 AM,0,43.6
12/31/2022,7:30:00 AM,0,43.4
12/31/2022,7:45:00 AM,0.01,43.4
12/31/2022,8:00:00 AM,0,43.1
12/31/2022,8:15:00 AM,0,43.2
12/31/2022,8:30:00 AM,0,43.5
12/31/2022,8:45:00 AM,0,43.4
12/31/2022,9:00:00 AM,0,43
12/31/2022,9:15:00 AM,0,42.7
12/31/2022,9:30:00 AM,0,42.6
12/31/2022,9:45:00 AM,0,42.9
12/31/2022,10:00:00 AM,0,42.8
12/31/2022,10:15:00 AM,0,42.8
12/31/2022,10:30:00 AM,0,43
12/31/2022,10:45:00 AM,0,43
12/31/2022,11:00:00 AM,0,43.5
12/31/2022,11:15:00 AM,0,44.4
12/31/2022,11:30:00 AM,0,45.6
12/31/2022,11:45:00 AM,0,45.4
12/31/2022,12:00:00 PM,0,45.2
12/31/2022,12:15:00 PM,0,46.7
12/31/2022,12:30:00 PM,0,47.7
12/31/2022,12:45:00 PM,0,47.9
12/31/2022,1:00:00 PM,0,47.8
12/31/2022,1:15:00 PM,0,48.1
12/31/2022,1:30:00 PM,0,48.1
12/31/2022,1:45:00 PM,0,48.7
12/31/2022,2:00:00 PM,0,48.9
12/31/2022,2:15:00 PM,0,48.5
12/31/2022,2:30:00 PM,0,48.1
12/31/2022,2:45:00 PM,0,47.4
12/31/2022,3:00:00 PM,0,47.3
12/31/2022,3:15:00 PM,0,47.3
12/31/2022,3:30:00 PM,0,47.7
12/31/2022,3:45:00 PM,0,47.4
12/31/2022,4:00:00 PM,0,47.2
12/31/2022,4:15:00 PM,0,46.7
12/31/2022,4:30:00 PM,0,46.2
12/31/2022,4:45:00 PM,0,45.9
12/31/2022,5:00:00 PM,0,45.6
12/31/2022,5:15:00 PM,0,45.4
12/31/2022,5:30:00 PM,0,45.1
12/31/2022,5:45:00 PM,0,44.8
12/31/2022,6:00:00 PM,0,44.4
12/31/2022,6:15:00 PM,0,44
12/31/2022,6:30:00 PM,0,44.1
12/31/2022,6:45:00 PM,0,44.2
12/31/2022,7:00:00 PM,0,43.7
12/31/2022,7:15:00 PM,0,43.6
12/31/2022,7:30:00 PM,0,43.7
12/31/2022,7:45:00 PM,0,43.5
12/31/2022,8:00:00 PM,0,43.5
12/31/2022,8:15:00 PM,0,43.9
12/31/2022,8:30:00 PM,0,44.1
12/31/2022,8:45:00 PM,0,43.8
12/31/2022,9:00:00 PM,0,43.5
12/31/2022,9:15:00 PM,0,43.6
12/31/2022,9:30:00 PM,0,44
12/31/2022,9:45:00 PM,0,44.1
12/31/2022,10:00:00 PM,0,43.8
12/31/2022,10:15:00 PM,0,43.8
12/31/2022,10:30:00 PM,0,43.9
12/31/2022,10:45:00 PM,0,44
12/31/2022,11:00:00 PM,0,43.9
12/31/2022,11:15:00 PM,0,43.6
12/31/2022,11:30:00 PM,0,43.6
12/31/2022,11:45:00 PM,0,43.2
1/1/2023,12:00:00 AM,0,43.4
1/1/2023,12:15:00 AM,0,43.5
1/1/2023,12:30:00 AM,0,43.6
1/1/2023,12:45:00 AM,0,43.6
1/1/2023,1:00:00 AM,0,43.5
1/1/2023,1:15:00 AM,0,43.6
1/1/2023,1:30:00 AM,0,43.5
1/1/2023,1:45:00 AM,0,43.4
1/1/2023,2:00:00 AM,0,43.5
1/1/2023,2:15:00 AM,0,43.5
1/1/2023,2:30:00 AM,0,43.5
1/1/2023,2:45:00 AM,0,43.5
1/1/2023,3:00:00 AM,0,43.6
1/1/2023,3:15:00 AM,0,43.4
1/1/2023,3:30:00 AM,0,43.4
1/1/2023,3:45:00 AM,0,43.4
1/1/2023,4:00:00 AM,0,43.2
1/1/2023,4:15:00 AM,0.01,43.1
1/1/2023,4:30:00 AM,0,43
1/1/2023,4:45:00 AM,0,42.8
1/1/2023,5:00:00 AM,0,42.6
1/1/2023,5:15:00 AM,0,42.8
1/1/2023,5:30:00 AM,0,42.8
1/1/2023,5:45:00 AM,0,42.8
1/1/2023,6:00:00 AM,0,42.5
1/1/2023,6:15:00 AM,0,42.4
1/1/2023,6:30:00 AM,0,42.3
1/1/2023,6:45:00 AM,0.01,42.3
1/1/2023,7:00:00 AM,0,42.3
1/1/2023,7:15:00 AM,0,42.4
1/1/2023,7:30:00 AM,0,42.3
1/1/2023,7:45:00 AM,0,42
1/1/2023,8:00:00 AM,0,41.9
1/1/2023,8:15:00 AM,0,42.2
1/1/2023,8:30:00 AM,0,42.5
1/1/2023,8:45:00 AM,0,43.1
1/1/2023,9:00:00 AM,0,43.1
1/1/2023,9:15:00 AM,0.01,43.4
1/1/2023,9:30:00 AM,0,43.3
1/1/2023,9:45:00 AM,0.01,43.5
1/1/2023,10:00:00 AM,0,43.8
1/1/2023,10:15:00 AM,0,43.9
1/1/2023,10:30:00 AM,0,44.3
1/1/2023,10:45:00 AM,0,43.6
1/1/2023,11:00:00 AM,0,44
1/1/2023,11:15:00 AM,0,44.2
1/1/2023,11:30:00 AM,0,45.4
1/1/2023,11:45:00 AM,0,45.9
1/1/2023,12:00:00 PM,0,46.1
1/1/2023,12:15:00 PM,0,46
1/1/2023,12:30:00 PM,0,46.6
1/1/2023,12:45:00 PM,0,47
1/1/2023,1:00:00 PM,0,46.4
1/1/2023,1:15:00 PM,0,46.3
1/1/2023,1:30:00 PM,0,45.5
1/1/2023,1:45:00 PM,0,46
1/1/2023,2:00:00 PM,0,46.5
1/1/2023,2:15:00 PM,0,46.1
1/1/2023,2:30:00 PM,0,44.9
1/1/2023,2:45:00 PM,0,44.7
1/1/2023,3:00:00 PM,0,43.6
1/1/2023,3:15:00 PM,0,42.6
1/1/2023,3:30:00 PM,0,42.1
1/1/2023,3:45:00 PM,0,40.9
1/1/2023,4:00:00 PM,0,40.2
1/1/2023,4:15:00 PM,0,39.4
1/1/2023,4:30:00 PM,0,39
1/1/2023,4:45:00 PM,0,38.6
1/1/2023,5:00:00 PM,0,38
1/1/2023,5:15:00 PM,0,37.5
1/1/2023,5:30:00 PM,0,36.5
1/1/2023,5:45:00 PM,0,35.9
1/1/2023,6:00:00 PM,0,35.9
1/1/2023,6:15:00 PM,0,35.2
1/1/2023,6:30:00 PM,0,35
1/1/2023,6:45:00 PM,0,35.3
1/1/2023,7:00:00 PM,0,35.6
1/1/2023,7:15:00 PM,0,35.5
1/1/2023,7:30:00 PM,0,35.4
1/1/2023,7:45:00 PM,0,36.3
1/1/2023,8:00:00 PM,0,36.8
1/1/2023,8:15:00 PM,0,36.6
1/1/2023,8:30:00 PM,0,36.7
1/1/2023,8:45:00 PM,0,36.5
1/1/2023,9:00:00 PM,0,36.1
1/1/2023,9:15:00 PM,0,35.4
1/1/2023,9:30:00 PM,0,34.4
1/1/2023,9:45:00 PM,0,34.1
1/1/2023,10:00:00 PM,0,33.9
1/1/2023,10:15:00 PM,0,33.4
1/1/2023,10:30:00 PM,0,33.2
1/1/2023,10:45:00 PM,0,34.1
1/1/2023,11:00:00 PM,0,34.7
1/1/2023,11:15:00 PM,0,34.6
1/1/2023,11:30:00 PM,0,34.3
1/1/2023,11:45:00 PM,0,34.1
1/2/2023,12:00:00 AM,0,34.4
1/2/2023,12:15:00 AM,0,34.2
1/2/2023,12:30:00 AM,0,33.3
1/2/2023,12:45:00 AM,0,33.9
1/2/2023,1:00:00 AM,0,34.2
1/2/2023,1:15:00 AM,0,34.1
1/2/2023,1:30:00 AM,0,34.2
1/2/2023,1:45:00 AM,0,33.9
1/2/2023,2:00:00 AM,0,34.1
1/2/2023,2:15:00 AM,0,34.6
1/2/2023,2:30:00 AM,0,33.7
1/2/2023,2:45:00 AM,0,33.9
1/2/2023,3:00:00 AM,0,34.6
1/2/2023,3:15:00 AM,0,34.1
1/2/2023,3:30:00 AM,0,33.6
1/2/2023,3:45:00 AM,0,33.8
1/2/2023,4:00:00 AM,0,34.4
1/2/2023,4:15:00 AM,0,34.6
1/2/2023,4:30:00 AM,0,33.1
1/2/2023,4:45:00 AM,0,32.7
1/2/2023,5:00:00 AM,0,32.2
1/2/2023,5:15:00 AM,0,31.8
1/2/2023,5:30:00 AM,0,32.7
1/2/2023,5:45:00 AM,0,33.7
1/2/2023,6:00:00 AM,0,34.9
1/2/2023,6:15:00 AM,0,35.9
1/2/2023,6:30:00 AM,0,37.1
1/2/2023,6:45:00 AM,0,36.5
1/2/2023,7:00:00 AM,0,37.3
1/2/2023,7:15:00 AM,0,36.7
